   Elapsed time;   ECG1
         41.078;  0.010
         41.086;  0.040
         41.094;  0.040
         41.102;  0.130
         41.109;  0.080
         41.117;  0.000
         41.125; -0.040
         41.133; -0.140
         41.141; -0.160
         41.148; -0.160
         41.156; -0.140
         41.164; -0.120
         41.172; -0.140
         41.180; -0.150
         41.188; -0.130
         41.195; -0.130
         41.203;  0.030
         41.211;  0.340
         41.219;  0.730
         41.227; -1.170
         41.234; -1.910
         41.242; -1.640
         41.250; -1.270
         41.258; -0.500
         41.266; -0.170
         41.273; -0.060
         41.281; -0.050
         41.289; -0.020
         41.297;  0.000
         41.305;  0.020
         41.312;  0.050
         41.320;  0.050
         41.328;  0.080
         41.336;  0.090
         41.344;  0.090
         41.352;  0.110
         41.359;  0.140
         41.367;  0.130
         41.375;  0.140
         41.383;  0.160
         41.391;  0.170
         41.398;  0.190
         41.406;  0.210
         41.414;  0.210
         41.422;  0.240
         41.430;  0.230
         41.438;  0.240
         41.445;  0.230
         41.453;  0.200
         41.461;  0.200
         41.469;  0.170
         41.477;  0.130
         41.484;  0.080
         41.492;  0.050
         41.500;  0.020
         41.508; -0.010
         41.516; -0.020
         41.523; -0.010
         41.531; -0.010
         41.539; -0.010
         41.547;  0.000
         41.555;  0.020
         41.562;  0.010
         41.570;  0.000
         41.578;  0.010
         41.586;  0.000
         41.594; -0.010
         41.602; -0.010
         41.609;  0.010
         41.617;  0.010
         41.625;  0.010
         41.633;  0.030
         41.641;  0.020
         41.648;  0.030
         41.656;  0.050
         41.664;  0.060
         41.672;  0.050
         41.680;  0.060
         41.688;  0.050
         41.695;  0.060
         41.703;  0.050
         41.711;  0.050
         41.719;  0.050
         41.727;  0.030
         41.734;  0.030
         41.742;  0.020
         41.750;  0.020
         41.758;  0.010
         41.766;  0.010
         41.773;  0.010
         41.781;  0.000
         41.789;  0.000
         41.797; -0.010
         41.805; -0.010
         41.812;  0.000
         41.820; -0.020
         41.828; -0.020
         41.836; -0.020
         41.844; -0.030
         41.852; -0.040
         41.859; -0.040
         41.867; -0.030
         41.875; -0.040
         41.883; -0.030
         41.891; -0.040
         41.898; -0.020
         41.906;  0.020
         41.914;  0.010
         41.922;  0.060
         41.930;  0.070
         41.938;  0.130
         41.945;  0.100
         41.953;  0.030
         41.961; -0.020
         41.969; -0.110
         41.977; -0.130
         41.984; -0.130
         41.992; -0.120
         42.000; -0.110
         42.008; -0.110
         42.016; -0.120
         42.023; -0.110
         42.031; -0.110
         42.039;  0.010
         42.047;  0.370
         42.055;  0.730
         42.062; -1.030
         42.070; -1.800
         42.078; -1.530
         42.086; -1.220
         42.094; -0.540
         42.102; -0.170
         42.109; -0.050
         42.117; -0.050
         42.125; -0.020
         42.133;  0.020
         42.141;  0.020
         42.148;  0.050
         42.156;  0.040
         42.164;  0.060
         42.172;  0.070
         42.180;  0.070
         42.188;  0.090
         42.195;  0.100
         42.203;  0.110
         42.211;  0.100
         42.219;  0.120
         42.227;  0.140
         42.234;  0.150
         42.242;  0.150
         42.250;  0.160
         42.258;  0.160
         42.266;  0.170
         42.273;  0.150
         42.281;  0.150
         42.289;  0.120
         42.297;  0.110
         42.305;  0.090
         42.312;  0.050
         42.320;  0.010
         42.328; -0.010
         42.336; -0.010
         42.344; -0.030
         42.352; -0.050
         42.359; -0.050
         42.367; -0.030
         42.375; -0.030
         42.383; -0.010
         42.391; -0.010
         42.398;  0.000
         42.406; -0.020
         42.414;  0.000
         42.422;  0.000
         42.430;  0.000
         42.438;  0.000
         42.445;  0.020
         42.453;  0.020
         42.461;  0.010
         42.469;  0.030
         42.477;  0.020
         42.484;  0.020
         42.492;  0.030
         42.500;  0.040
         42.508;  0.020
         42.516;  0.010
         42.523;  0.020
         42.531;  0.010
         42.539;  0.010
         42.547; -0.010
         42.555;  0.010
         42.562; -0.010
         42.570; -0.010
         42.578; -0.020
         42.586; -0.010
         42.594; -0.020
         42.602; -0.030
         42.609; -0.020
         42.617; -0.030
         42.625; -0.030
         42.633; -0.030
         42.641; -0.040
         42.648; -0.040
         42.656; -0.030
         42.664; -0.050
         42.672; -0.040
         42.680; -0.060
         42.688; -0.040
         42.695;  0.020
         42.703;  0.000
         42.711;  0.000
         42.719;  0.070
         42.727;  0.120
         42.734;  0.130
         42.742;  0.050
         42.750;  0.030
         42.758; -0.050
         42.766; -0.130
         42.773; -0.080
         42.781; -0.070
         42.789; -0.090
         42.797; -0.100
         42.805; -0.080
         42.812; -0.080
         42.820; -0.100
         42.828; -0.080
         42.836;  0.250
         42.844;  0.590
         42.852;  0.030
         42.859; -1.540
         42.867; -1.470
         42.875; -1.170
         42.883; -0.650
         42.891; -0.350
         42.898; -0.030
         42.906; -0.050
         42.914; -0.020
         42.922;  0.020
         42.930;  0.020
         42.938;  0.040
         42.945;  0.060
         42.953;  0.080
         42.961;  0.070
         42.969;  0.080
         42.977;  0.090
         42.984;  0.110
         42.992;  0.120
         43.000;  0.140
         43.008;  0.160
         43.016;  0.160
         43.023;  0.180
         43.031;  0.200
         43.039;  0.200
         43.047;  0.210
         43.055;  0.230
         43.062;  0.220
         43.070;  0.220
         43.078;  0.210
         43.086;  0.190
         43.094;  0.170
         43.102;  0.150
         43.109;  0.120
         43.117;  0.080
         43.125;  0.060
         43.133;  0.040
         43.141;  0.040
         43.148;  0.020
         43.156;  0.030
         43.164;  0.040
         43.172;  0.030
         43.180;  0.030
         43.188;  0.040
         43.195;  0.050
         43.203;  0.040
         43.211;  0.050
         43.219;  0.050
         43.227;  0.050
         43.234;  0.060
         43.242;  0.060
         43.250;  0.050
         43.258;  0.060
         43.266;  0.060
         43.273;  0.060
         43.281;  0.060
         43.289;  0.050
         43.297;  0.040
         43.305;  0.050
         43.312;  0.040
         43.320;  0.030
         43.328;  0.050
         43.336;  0.040
         43.344;  0.040
         43.352;  0.030
         43.359;  0.030
         43.367;  0.030
         43.375;  0.030
         43.383;  0.020
         43.391;  0.020
         43.398;  0.010
         43.406;  0.020
         43.414;  0.020
         43.422;  0.020
         43.430;  0.010
         43.438;  0.000
         43.445;  0.010
         43.453;  0.010
         43.461;  0.000
         43.469;  0.000
         43.477;  0.020
         43.484;  0.000
         43.492;  0.020
         43.500;  0.090
         43.508;  0.060
         43.516;  0.120
         43.523;  0.130
         43.531;  0.210
         43.539;  0.170
         43.547;  0.100
         43.555;  0.070
         43.562; -0.030
         43.570; -0.070
         43.578; -0.060
         43.586; -0.050
         43.594; -0.040
         43.602; -0.040
         43.609; -0.050
         43.617; -0.030
         43.625; -0.030
         43.633;  0.120
         43.641;  0.470
         43.648;  0.820
         43.656; -1.160
         43.664; -1.850
         43.672; -1.580
         43.680; -1.230
         43.688; -0.460
         43.695; -0.080
         43.703;  0.010
         43.711;  0.010
         43.719;  0.040
         43.727;  0.060
         43.734;  0.090
         43.742;  0.080
         43.750;  0.110
         43.758;  0.110
         43.766;  0.130
         43.773;  0.130
         43.781;  0.150
         43.789;  0.160
         43.797;  0.180
         43.805;  0.180
         43.812;  0.210
         43.820;  0.210
         43.828;  0.240
         43.836;  0.260
         43.844;  0.280
         43.852;  0.290
         43.859;  0.310
         43.867;  0.300
         43.875;  0.290
         43.883;  0.280
         43.891;  0.260
         43.898;  0.230
         43.906;  0.190
         43.914;  0.150
         43.922;  0.110
         43.930;  0.080
         43.938;  0.040
         43.945;  0.040
         43.953;  0.040
         43.961;  0.050
         43.969;  0.060
         43.977;  0.070
         43.984;  0.080
         43.992;  0.070
         44.000;  0.090
         44.008;  0.060
         44.016;  0.080
         44.023;  0.070
         44.031;  0.080
         44.039;  0.080
         44.047;  0.090
         44.055;  0.090
         44.062;  0.100
         44.070;  0.100
         44.078;  0.100
         44.086;  0.130
         44.094;  0.120
         44.102;  0.110
         44.109;  0.120
         44.117;  0.130
         44.125;  0.120
         44.133;  0.110
         44.141;  0.110
         44.148;  0.110
         44.156;  0.080
         44.164;  0.090
         44.172;  0.070
         44.180;  0.080
         44.188;  0.070
         44.195;  0.070
         44.203;  0.050
         44.211;  0.050
         44.219;  0.060
         44.227;  0.030
         44.234;  0.040
         44.242;  0.030
         44.250;  0.030
         44.258;  0.020
         44.266;  0.020
         44.273;  0.020
         44.281;  0.040
         44.289;  0.020
         44.297;  0.040
         44.305;  0.110
         44.312;  0.070
         44.320;  0.140
         44.328;  0.130
         44.336;  0.220
         44.344;  0.160
         44.352;  0.110
         44.359;  0.060
         44.367; -0.050
         44.375; -0.070
         44.383; -0.070
         44.391; -0.040
         44.398; -0.030
         44.406; -0.050
         44.414; -0.050
         44.422; -0.050
         44.430; -0.030
         44.438;  0.190
         44.445;  0.490
         44.453;  0.870
         44.461; -1.420
         44.469; -1.830
         44.477; -1.380
         44.484; -1.140
         44.492; -0.430
         44.500; -0.050
         44.508; -0.010
         44.516;  0.010
         44.523;  0.030
         44.531;  0.050
         44.539;  0.070
         44.547;  0.080
         44.555;  0.100
         44.562;  0.110
         44.570;  0.120
         44.578;  0.110
         44.586;  0.140
         44.594;  0.150
         44.602;  0.160
         44.609;  0.170
         44.617;  0.190
         44.625;  0.190
         44.633;  0.210
         44.641;  0.240
         44.648;  0.240
         44.656;  0.250
         44.664;  0.250
         44.672;  0.250
         44.680;  0.240
         44.688;  0.220
         44.695;  0.200
         44.703;  0.180
         44.711;  0.140
         44.719;  0.100
         44.727;  0.060
         44.734;  0.040
         44.742;  0.030
         44.750;  0.030
         44.758;  0.030
         44.766;  0.030
         44.773;  0.040
         44.781;  0.060
         44.789;  0.050
         44.797;  0.050
